№,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
343573,10.324869365032344,25.562485676173317,1.0783550679784353,1.0,0.0,0.0,1.0,0.0
187106,102.00020114359084,0.2964586318134079,0.1363267018237142,1.0,1.0,0.0,1.0,0.0
714747,9.09451336655652,0.1752724179788814,0.6038035895489541,1.0,1.0,0.0,1.0,0.0
682875,63.80692913698262,0.3585503925562213,0.5354985613588544,1.0,1.0,0.0,1.0,0.0
256010,5.684410010798664,1.093182418796373,2.3756244383057816,1.0,0.0,0.0,1.0,0.0
863342,4.825622341743698,0.5910589154872299,8.868083369955725,1.0,0.0,0.0,1.0,1.0
949791,19.97264835588212,0.2223933005012454,1.7594946898522692,1.0,0.0,0.0,0.0,0.0
276207,188.07015637330585,8.351019691674395,0.2847265761609733,1.0,1.0,1.0,1.0,0.0
189093,3.072911937301728,0.1037090604671298,1.0260137634729276,1.0,1.0,0.0,1.0,0.0
474489,5.134031019770523,0.4747959350768718,6.770812761598621,1.0,1.0,0.0,1.0,1.0
548554,18.661151322912232,1.615268151738006,2.843688447579889,1.0,0.0,0.0,1.0,0.0
821791,74.92295288635175,0.0880364426900703,0.2257818830776786,1.0,1.0,0.0,1.0,0.0
863906,9.874550456505457,3.708362902723725,0.4329658341211198,1.0,0.0,0.0,0.0,0.0
705209,1.508257867455297,2.715738609474048,0.8647722829621491,0.0,0.0,0.0,1.0,0.0
5782,10.925283912940612,3.0207215814353447,0.0657921180491869,1.0,0.0,0.0,1.0,0.0
556243,63.1374455204315,0.2964653122073214,1.1703365035613111,1.0,0.0,0.0,1.0,0.0
126683,30.634764327653738,2.332712967037417,4.009079736769377,1.0,0.0,0.0,1.0,1.0
579801,5.786048309670437,7.283473389555477,0.3070496736668547,1.0,0.0,0.0,0.0,0.0
345079,2.276950026047994,12.88693965996683,0.1824977491163501,1.0,0.0,0.0,1.0,0.0
833979,34.3968361427866,1.6007215093914344,5.036386041010806,1.0,0.0,0.0,0.0,0.0
471307,14.053831590936356,0.0873991325572721,0.2101717604383565,1.0,1.0,0.0,1.0,0.0
500048,22.13469616648727,0.5636849573927476,1.6475185820351834,1.0,1.0,0.0,1.0,0.0
773579,10.549802739176869,1.5363709961060896,0.9628242159782,1.0,0.0,0.0,0.0,0.0
476793,4.313643781815413,3.517070636784656,2.933857956807841,1.0,0.0,0.0,0.0,0.0
272098,9.514888891686285,0.6980705034503415,3.9429629909474295,1.0,0.0,0.0,1.0,0.0
456471,7.965417958853069,0.0460870946047838,1.6399297154635657,1.0,0.0,0.0,1.0,0.0
235925,14.703630136805147,0.1807285326478371,0.5472947913750938,1.0,1.0,1.0,0.0,0.0
801136,3.782703770253278,2.111331524015471,0.5416917252681479,1.0,0.0,1.0,1.0,0.0
288489,8.701640049047787,0.5769187693688829,6.261258941028047,1.0,0.0,0.0,1.0,1.0
186531,2.6368196706791167,2.054850527322545,3.099998585106573,1.0,0.0,0.0,1.0,0.0
935935,1.611615468276817,4.957949450294519,0.3483741259869599,0.0,0.0,0.0,0.0,0.0
753633,120.20498541929494,0.310972627150182,3.2855019164203507,1.0,1.0,0.0,0.0,0.0
963295,2.0269265490984267,0.8541523847932662,1.122619413602574,1.0,0.0,0.0,0.0,0.0
876690,8.663615052225376,0.2259624185775026,1.737802260270061,1.0,1.0,0.0,1.0,0.0
777396,3.4418333839883486,0.4660386438061558,1.1574823841333113,1.0,1.0,0.0,1.0,0.0
183178,8.602237366168083,0.1344677221156245,0.0707797948757415,1.0,0.0,0.0,1.0,0.0
291125,6.680981499659088,0.0842706527639909,2.617248494199865,1.0,0.0,1.0,1.0,0.0
229302,18.05725659940784,3.27877309005155,2.8364502513792256,1.0,0.0,0.0,1.0,0.0
865615,31.32794369700355,2.579622237205761,2.313356477138008,1.0,0.0,0.0,0.0,0.0
290016,12.859222062661004,0.1521661224626461,0.8228845921584351,1.0,0.0,0.0,1.0,0.0
738283,19.91781371880232,2.413309974842891,0.042802201752311,1.0,1.0,0.0,0.0,0.0
418803,101.79319205791772,2.777262867129896,1.056367598836081,1.0,0.0,0.0,1.0,1.0
776815,24.624189217864377,0.8806138712263871,3.420614071252767,1.0,0.0,0.0,0.0,0.0
851339,139.7377073182215,1.0983294588706547,1.4256945810352613,1.0,1.0,0.0,0.0,0.0
188784,3.0760990038064837,0.0471973084798979,0.4986641689123908,1.0,0.0,1.0,0.0,0.0
209095,10.323636162251242,0.4198740864297093,1.69117739881222,1.0,0.0,1.0,1.0,0.0
331500,8.379375582825471,0.1427151761313048,1.3098285163980825,1.0,0.0,1.0,1.0,0.0
929996,11.316287310678156,1.335125681484437,1.2280440567423283,1.0,0.0,0.0,0.0,0.0
975000,2.29739566405322,35.46032950103885,0.8776914042098374,1.0,1.0,0.0,1.0,0.0
541923,3.0062405786616124,0.3736082498022454,0.7980375115550434,1.0,1.0,0.0,1.0,0.0
639250,7.1855495323721446,0.6073808236297247,0.7791204926068501,1.0,0.0,0.0,1.0,0.0
48152,25.40400944460596,0.6723692032797386,0.7906518909757926,1.0,0.0,0.0,1.0,0.0
190326,4.8444247189191625,0.0271241535018437,1.0156888332799148,1.0,0.0,1.0,1.0,0.0
114194,1.1409996089569965,1.869539058637752,0.6205258479864009,0.0,0.0,0.0,0.0,0.0
556679,33.43456340298861,2.487366579766199,1.3621353934163938,1.0,0.0,0.0,0.0,0.0
539010,0.7998208642700683,0.4674625104435946,3.139424763855791,0.0,0.0,0.0,0.0,0.0
978737,4.91244011991542,0.4986250803413201,2.2646650303929428,1.0,1.0,0.0,1.0,0.0
518381,0.8095868743982263,0.5621467578039568,4.480780659820383,0.0,1.0,1.0,1.0,0.0
860429,16.54430740727748,4.944083244714511,0.3861619409571505,1.0,0.0,0.0,0.0,0.0
585052,21.95446325800885,3.286281116747065,0.5359314114178108,1.0,0.0,0.0,1.0,0.0
527975,6.684746151990876,0.181593457696867,1.0887717695740118,1.0,0.0,0.0,1.0,0.0
704600,7.765140865038299,0.2778261513308355,9.074731598800549,1.0,0.0,0.0,1.0,1.0
916898,0.6264529796915185,2.7135027899233943,3.7867738452219095,0.0,0.0,0.0,1.0,0.0
206672,3.884758559793256,0.1900500663679997,0.2573817218301944,1.0,1.0,0.0,1.0,0.0
732765,5.525406081013716,0.4560129105559892,6.229550605074702,1.0,1.0,0.0,1.0,1.0
78837,4.680857129170143,0.2568109839067402,3.067208438773044,1.0,1.0,0.0,1.0,0.0
854850,34.507325080299104,0.4540890005645911,3.076727271539655,1.0,1.0,0.0,1.0,0.0
339520,37.60113079019387,6.994351425690015,21.41432813828885,1.0,0.0,0.0,0.0,0.0
384926,17.493838389894464,0.3223509322493195,0.0487712201698192,1.0,1.0,0.0,0.0,0.0
376602,8.376745651484205,0.3780031764439164,1.1821275065573955,1.0,0.0,0.0,0.0,0.0
25791,0.7331747980704603,0.5782586081408068,11.906760184288093,0.0,0.0,0.0,0.0,1.0
594561,2.5638695655815176,2.082176890698196,1.5240526895292044,1.0,0.0,0.0,1.0,0.0
656221,7.81379546741118,0.1260946459419403,2.7613552198889737,1.0,1.0,0.0,0.0,0.0
694754,39.77939339688339,30.466834465298238,0.8626141979151705,1.0,0.0,0.0,0.0,0.0
8486,112.58390907855753,2.937072872797785,0.3104224569456382,1.0,1.0,0.0,0.0,0.0
903220,98.3797945881994,0.2870038123553398,7.140061717367262,1.0,0.0,0.0,1.0,1.0
124112,8.641415522026794,9.185096770360468,0.956221424775344,1.0,0.0,0.0,1.0,0.0
334292,11.679923787380046,3.96070467489198,0.2153288254511274,1.0,1.0,0.0,0.0,0.0
529943,15.758430478989634,0.2899442048016258,1.3645814222605626,1.0,1.0,0.0,0.0,0.0
768808,1.123201351591195,1.2643657957123826,0.0879817813025786,0.0,0.0,1.0,1.0,0.0
479816,2.376501476601129,0.1528977170850884,1.4369844312845674,1.0,1.0,0.0,0.0,0.0
453951,9.705061334154502,0.2354576193590261,3.13349164244515,1.0,0.0,0.0,0.0,0.0
380324,19.607546692465352,0.1689849751819432,1.414480190941748,1.0,1.0,0.0,0.0,0.0
934836,1.619124697489427,2.231544820125174,1.9376529650607104,0.0,0.0,0.0,0.0,0.0
396324,12.668154382052432,0.552447092561865,0.0759528842158278,1.0,0.0,1.0,0.0,0.0
201,32.37411507599688,3.2188838723141,2.392095936421786,1.0,0.0,0.0,0.0,0.0
228728,7.567767289691833,0.7662131185004816,8.159399342272739,1.0,1.0,0.0,0.0,0.0
553225,71.08706449340202,1.0545727504503786,4.653794261860185,1.0,0.0,0.0,0.0,0.0
216477,1.51407079199879,0.4595328031455377,0.9368303246185622,0.0,1.0,0.0,0.0,0.0
190727,87.876709605635,6.92995717709198,0.1741904881394243,1.0,1.0,0.0,1.0,0.0
240570,26.679805710655177,19.43421297388077,2.835816961871475,1.0,0.0,0.0,1.0,0.0
413091,945.5285867493612,3.5678199534433004,1.1213825292357875,1.0,0.0,0.0,0.0,0.0
279758,14.311904852582478,0.5064411556229637,1.3565803850069018,1.0,0.0,1.0,1.0,0.0
667744,29.87591554604684,1.4839249190131985,0.2207860819934715,1.0,0.0,0.0,1.0,0.0
927827,18.55959795740536,0.7489524510544756,2.166151591463444,1.0,0.0,0.0,0.0,0.0
476936,15.549865892857037,0.200586823694388,2.147684926448043,1.0,1.0,0.0,1.0,0.0
945527,6.859946840490916,1.583451375133032,4.397109162396701,1.0,0.0,0.0,1.0,1.0
169895,21.44951894996645,7.887115184212702,3.458518944632378,1.0,0.0,0.0,1.0,0.0
231741,18.181267999840617,24.91698490177569,5.808288874396493,1.0,0.0,0.0,1.0,1.0
494106,6.700397753000921,1.167529910379434,0.2982828470437776,1.0,1.0,0.0,0.0,0.0
773701,5.232130391230335,3.620244213931153,1.5484801650583124,1.0,0.0,0.0,1.0,0.0
730930,2.490239177258991,15.404528212826628,0.4716044037052683,1.0,0.0,0.0,1.0,0.0
824282,6.940393937493854,7.116946991230408,0.687862194877309,1.0,1.0,0.0,0.0,0.0
992659,0.2344134653282425,4.681179994938128,0.1744351858218759,0.0,0.0,0.0,1.0,0.0
715435,6.075051805101064,0.113947826004468,0.3992491402118701,1.0,0.0,0.0,1.0,0.0
758714,9.73942213217696,0.2208688270405925,1.094616146328035,1.0,0.0,1.0,0.0,0.0
376707,51.9510305150386,2.5372471301538067,0.8851236495684789,1.0,1.0,0.0,1.0,0.0
788715,109.0676873454206,11.484582971431786,3.790521314836184,1.0,0.0,0.0,1.0,1.0
272318,13.360957325912432,1.965630322235888,2.443447551621444,1.0,0.0,0.0,1.0,0.0
618303,10.785719508740415,3.553295860644423,0.2360021864072821,1.0,0.0,0.0,1.0,0.0
409084,2.52147797307977,2.6094780455699915,13.013700698260283,1.0,0.0,0.0,1.0,1.0
338662,1.573300751238355,0.1224835467197158,1.496610018932662,0.0,0.0,0.0,0.0,0.0
213214,1.9099317415593016,1.3285283238226642,0.498314095000412,1.0,0.0,0.0,0.0,0.0
378130,15.732994859375175,1.3896256996962988,2.498249123651804,1.0,0.0,0.0,0.0,0.0
67066,425.3935812194098,0.131032878231544,0.6545135161760461,1.0,0.0,0.0,1.0,1.0
511956,12.418506893538106,25.863610985714548,0.2078851739487632,1.0,0.0,0.0,1.0,0.0
332490,14.174599087475832,0.0287970553749072,2.93689301157308,1.0,1.0,0.0,0.0,0.0
417871,8.283363661501289,0.1608777131456762,0.323728839450885,1.0,1.0,1.0,1.0,0.0
199921,20.411978211350736,1.146553055587819,1.2728936995374347,1.0,0.0,0.0,1.0,0.0
248259,20.396795510652,0.0259108709599306,0.8343317423970364,1.0,0.0,0.0,1.0,0.0
964086,41.85926730455662,0.0811869599684748,1.037838539521926,1.0,0.0,0.0,0.0,0.0
642361,14.221365537564914,0.5038423277608591,0.1515787146033393,1.0,0.0,0.0,1.0,0.0
406337,23.063778266755897,0.4184254549570428,1.475743827987589,1.0,0.0,0.0,0.0,0.0
182144,91.0017174361866,1.459439183958491,0.2910443295936239,1.0,0.0,0.0,0.0,0.0
359712,2.599380600308196,1.1489325814377256,2.0202537063887163,1.0,0.0,0.0,1.0,0.0
86912,27.91951345630117,3.6809233350705495,6.842805727883988,1.0,0.0,0.0,1.0,1.0
399422,4.6672592325779885,0.9900113579070016,0.4274786351519888,1.0,0.0,0.0,1.0,0.0
138234,7.195795628810323,26.61320144727721,0.6444144221910696,1.0,0.0,0.0,0.0,0.0
10701,10.8118803308535,0.4300198058595964,2.0223075621481548,1.0,0.0,1.0,1.0,0.0
223590,2.28499431752385,5.388122356669458,1.57825528467731,1.0,1.0,0.0,1.0,0.0
557702,14.463366332097626,3.346199531489026,2.3377047791398216,1.0,1.0,0.0,1.0,0.0
964573,100.05235741600237,7.338920753735759,0.0589877429680587,1.0,1.0,0.0,0.0,0.0
172192,86.68696284067137,0.926178686096881,0.1494920682040313,1.0,0.0,0.0,1.0,0.0
590952,108.24264085047152,1.5356511639099983,0.3958375206248423,1.0,1.0,0.0,1.0,0.0
377809,6.023100985003195,0.2161029995826628,0.4205934631719952,1.0,0.0,0.0,1.0,0.0
512958,3.804884166817006,9.205495165014703,0.4060415217908166,1.0,0.0,0.0,0.0,0.0
729339,27.013917131564973,0.7922083097862617,0.8755457493702489,1.0,0.0,0.0,1.0,0.0
945352,23.28247647189387,0.1603972712920584,2.932356235959494,1.0,0.0,1.0,1.0,0.0
62723,3.0630932978763683,0.2792312828811482,0.3515970543808583,1.0,1.0,0.0,0.0,0.0
770701,12.918972250510247,0.4317194028018335,0.2395120377706078,1.0,0.0,0.0,1.0,0.0
969039,3.713155659694738,7.123249594339448,1.3511634150904732,1.0,0.0,1.0,0.0,0.0
865049,8.127661625432225,4.953442222238486,1.3070037737371136,1.0,1.0,0.0,0.0,0.0
170372,12.803884033808142,0.0717630702015592,0.6931071902790295,1.0,1.0,1.0,1.0,0.0
259522,19.730963270506606,5.833667805907775,2.1230402395941885,1.0,0.0,0.0,1.0,0.0
538339,13.517544869270308,3.3841000646229364,1.4169935167045191,1.0,1.0,0.0,1.0,0.0
463829,14.888180766993637,1.4490299806659668,0.9751867423598116,1.0,1.0,0.0,0.0,0.0
879899,6.3758806115951066,3.822512024015036,0.6879467093717507,1.0,0.0,0.0,1.0,0.0
481530,30.835545328736853,2.3603261560856432,0.5528129934552675,1.0,1.0,0.0,1.0,0.0
968717,50.97977936909288,0.0761048950862299,5.209888132407968,1.0,0.0,0.0,1.0,1.0
337338,24.291727878297667,5.545503957130454,1.2833663525792212,1.0,1.0,0.0,0.0,0.0
431767,0.6625693456246432,1.6668929573142108,1.0563154363822234,0.0,1.0,0.0,0.0,0.0
174251,12.007571499209938,0.2302411550807212,0.1521335138665569,1.0,0.0,0.0,1.0,0.0
700304,7.631173995957305,1.1158920747696806,3.735945329012337,1.0,0.0,0.0,1.0,0.0
305129,21.56227763844654,19.157297250062296,0.8250354534437483,1.0,1.0,1.0,0.0,0.0
181896,2.2085050904966903,0.218425163676638,1.7785435663563345,1.0,0.0,0.0,1.0,0.0
657339,3.162408189507893,7.395940546361692,2.010294909055768,1.0,0.0,0.0,1.0,0.0
747631,2.595848633464257,4.609073260971173,1.090900227856681,1.0,0.0,0.0,0.0,0.0
676097,4.0635804574900805,0.4890887980763891,1.2209055713902564,1.0,0.0,1.0,1.0,0.0
627342,0.4831461374187643,9.145654932085003,1.3481087903964355,0.0,0.0,0.0,1.0,0.0
684565,1.3603586156422804,1.7558259893634716,0.4173675028499374,0.0,1.0,0.0,1.0,0.0
488797,5.445531782974869,1.1088024869485564,12.848569920593874,1.0,0.0,0.0,0.0,0.0
970899,0.2825983080708575,21.77717010329353,1.115692516556299,0.0,0.0,0.0,1.0,0.0
730575,8.092490987119229,8.051515388594195,2.4066153015716703,1.0,0.0,0.0,1.0,0.0
224267,5.205974366719009,0.3228712185762595,0.7829546115370248,1.0,0.0,0.0,0.0,0.0
50379,7.867092763853086,0.1527763962285157,1.9343608414843647,1.0,1.0,0.0,0.0,0.0
149189,22.85834946043653,0.1642522333812383,0.335064397936421,1.0,1.0,0.0,1.0,0.0
912755,5.461197036532248,1.2036949197447315,2.440752790636451,1.0,1.0,0.0,1.0,0.0
400100,16.34669852304408,5.805133367677053,0.3884173701700324,1.0,0.0,0.0,1.0,0.0
987469,1.5202059284538123,3.089907969072432,1.8181454311804133,0.0,0.0,0.0,1.0,0.0
245279,31.584380685514866,7.578216027544095,1.0434314240566185,1.0,0.0,0.0,1.0,0.0
603012,2.4467245067632906,2.45170222214445,1.760303596140394,1.0,0.0,0.0,0.0,0.0
337936,5.503523967920478,0.1292982840719916,0.2813058785452135,1.0,0.0,0.0,1.0,0.0
214365,10.40938611170222,0.4928986729504073,1.5606607379970878,1.0,1.0,0.0,1.0,0.0
27230,17.591875868503006,1.1752385567417962,0.9513387660458368,1.0,0.0,1.0,1.0,0.0
831138,3.183478687230215,0.7594197572659569,0.3079368924586703,1.0,1.0,0.0,0.0,0.0
447480,50.28732836210059,31.34187830542104,0.4101305988782798,1.0,1.0,0.0,1.0,0.0
276027,58.85265465817396,2.005450114615169,0.511536737269333,1.0,1.0,0.0,1.0,0.0
858213,4.762387217470137,0.0763782145496684,0.2937050527512923,1.0,0.0,0.0,1.0,0.0
834760,2.4079098041882774,4.8820384464916415,0.3306838842225308,1.0,1.0,0.0,1.0,0.0
545428,26.569997549200544,3.698754177102602,6.061590831934652,1.0,0.0,0.0,1.0,1.0
539456,10.471954016831685,4.751824593855655,0.8833238301927959,1.0,1.0,1.0,1.0,0.0
161844,20.21416327254092,0.2977501192174879,2.0590867313103907,1.0,0.0,0.0,0.0,0.0
479007,5.212329473795252,0.4096972528286409,0.2553590619157069,1.0,1.0,0.0,1.0,0.0
210158,162.94379246518548,0.0972329869294287,1.7692141638127945,1.0,1.0,1.0,1.0,0.0
519212,12.007760769480392,0.3474940150272155,0.7876207022213967,1.0,0.0,0.0,0.0,0.0
245121,47.84219901727315,5.52592291290661,1.439819184900245,1.0,1.0,0.0,1.0,0.0
653561,2.6513288954047187,3.9312506837138863,0.7697662925642335,1.0,0.0,0.0,1.0,0.0
516292,1.5730385112324792,3.5920171530097424,1.1527502619113026,0.0,1.0,0.0,1.0,0.0
389374,20.40068501878547,0.6759011335014384,13.385521833765402,1.0,0.0,0.0,1.0,1.0
749838,21.554410504095426,735.0819881243428,4.735295245149044,1.0,0.0,0.0,0.0,1.0
500259,3.010097322203056,1.2112438738094946,0.7257095779274338,1.0,0.0,0.0,0.0,0.0
107788,18.83177094978456,0.9580224649709124,0.7839000348828354,1.0,0.0,0.0,1.0,0.0
889583,2.794126432193269,0.0790699508001182,0.5639725804022024,1.0,0.0,1.0,1.0,0.0
21503,4.393957347417372,0.9305342190610636,1.7873320738207854,1.0,0.0,0.0,0.0,0.0
284427,20.11224564208136,0.2709132779927803,0.955525390857496,1.0,0.0,0.0,1.0,0.0
478943,41.98960909878416,0.9382392138885728,0.9353176373982764,1.0,0.0,0.0,0.0,0.0
509518,4.74061817702366,0.1178416833002955,2.5245650539798463,1.0,1.0,0.0,0.0,0.0
92654,26.19588115485859,2.240862318670985,0.0361982497742805,1.0,0.0,0.0,0.0,0.0
894323,1.3927825048284754,34.28203042469239,1.2769723661669103,0.0,0.0,0.0,1.0,0.0
196628,1.471144044821136,14.78024781974105,5.060256490595826,0.0,0.0,0.0,0.0,1.0
335575,3.046816221777009,0.2593478460615148,1.2239244508682403,1.0,0.0,0.0,1.0,0.0
697244,21.070883025099096,0.970390443839804,1.0619960288398638,1.0,1.0,0.0,1.0,0.0
493624,24.36797040622473,21.73113794349958,1.8594781238613527,1.0,1.0,0.0,1.0,0.0
520317,27.81102799934293,0.701827943315233,0.1425206013170492,1.0,0.0,0.0,0.0,0.0
304340,2.737757083215997,0.9553484670113837,2.9389099866295894,1.0,1.0,0.0,0.0,0.0
448800,2.6891041822590838,5.398107297187289,0.2956364186351215,1.0,1.0,0.0,0.0,0.0
75200,3.432523979981513,0.1168063769623688,4.706509442429071,1.0,0.0,0.0,0.0,0.0
499931,150.81650081865848,2.955418286624492,1.5030750975946816,1.0,0.0,0.0,1.0,1.0
339716,32.69344524641345,0.563481737073489,7.330396684057877,1.0,1.0,0.0,1.0,1.0
174874,7.5524117021583965,1.285913282117426,0.7159202046201344,1.0,1.0,0.0,1.0,0.0
738635,0.6848575010693035,0.1643553774256457,1.161419734878541,0.0,0.0,0.0,1.0,0.0
771736,4.131733430133941,0.0114440139244222,9.605425425816865,1.0,1.0,1.0,0.0,0.0
954327,359.9552255072558,1.1389786458212818,4.878418479645283,1.0,0.0,0.0,0.0,1.0
28403,64.60014274297053,10.574557704678222,0.3475242613110849,1.0,0.0,1.0,1.0,0.0
616294,12.306817739072356,7.170351945729195,0.3150138966497127,1.0,0.0,0.0,0.0,0.0
417449,8.403829965770495,0.6052571677321468,0.489515971214104,1.0,0.0,0.0,1.0,0.0
112166,4.655197880448674,0.4729141400447655,0.0434397999753983,1.0,0.0,0.0,1.0,0.0
590214,182.79443956231967,0.0131157358819626,2.198958264152953,1.0,1.0,0.0,1.0,0.0
327416,5.750646876341391,0.9509336337857875,0.3891061034340031,1.0,0.0,0.0,1.0,0.0
307863,3.020969147908479,0.0118274937824573,0.3313101231887509,1.0,0.0,0.0,1.0,0.0
607484,4.660401057647895,2.5379607797601773,3.776583546414785,1.0,1.0,0.0,1.0,0.0
326288,53.34602267328254,1.376834869174375,7.485778434818063,1.0,0.0,0.0,1.0,1.0
226633,20.35104793984164,0.5994529716804456,2.525593929166157,1.0,0.0,0.0,1.0,0.0
510736,1.0873691855780383,2.520313356426397,1.1239057331578914,0.0,1.0,0.0,1.0,0.0
396504,1.7992954526835931,2.3297089391950263,1.3975657160605008,0.0,1.0,0.0,0.0,0.0
487247,11.05815501587288,1.234170061250179,0.5334895081134712,1.0,0.0,0.0,1.0,0.0
229375,6.461459703110371,0.0744686272019644,2.152404428934151,1.0,1.0,0.0,1.0,0.0
800381,40.66414290631845,0.1443248987963435,2.6041713267701194,1.0,1.0,0.0,0.0,0.0
55539,1.8813374637747475,27.02532895626712,1.212646752923679,0.0,0.0,0.0,0.0,0.0
72721,11.00321078790736,0.2535365476387425,0.6212099003831576,1.0,1.0,1.0,1.0,0.0
84494,4.791798440217583,0.0984143068905176,0.8401005496350799,1.0,0.0,0.0,1.0,0.0
771178,12.21982762541691,6.03998101084347,1.4918257979963785,1.0,1.0,0.0,1.0,0.0
862420,8.692056799395957,11.369988780514584,0.2279200409099791,1.0,0.0,0.0,1.0,0.0
800853,9.881696193200003,1.4781775260594516,0.1209026330565731,1.0,1.0,0.0,1.0,0.0
95817,85.13516150830371,0.8337918699088149,0.5332941836371824,1.0,0.0,0.0,1.0,0.0
747777,101.18959042596327,0.1231173772078146,0.907909151628271,1.0,0.0,0.0,1.0,1.0
76615,1.7834884790965613,1.0053626234674615,2.047874136993901,0.0,1.0,0.0,0.0,0.0
978612,12.600259263237277,1.5467144746439667,4.019355910959473,1.0,0.0,0.0,0.0,0.0
906910,19.988651085068977,7.379675310765777,0.5808215343996944,1.0,0.0,0.0,0.0,0.0
686861,4.530274995816433,0.129650320964561,0.1261990905546799,1.0,0.0,1.0,1.0,0.0
580310,5.06658836371194,2.4841824641906545,2.8817290193893017,1.0,1.0,0.0,0.0,0.0
315383,16.938050014374127,1.7532764508228216,0.1183493411890904,1.0,1.0,0.0,0.0,0.0
725329,9.25001618453956,2.9399268523201987,1.099055891281897,1.0,0.0,0.0,0.0,0.0
241365,10.025816038398087,1.0095404170614166,1.948592620440961,1.0,0.0,0.0,1.0,0.0
934279,15.97843227609407,0.3078556606631636,1.5882544113634378,1.0,0.0,0.0,0.0,0.0
338425,15.337543917283632,0.2901711911451748,1.4252172208377898,1.0,0.0,0.0,0.0,0.0
604697,1.7488202007457276,2.045391889225918,0.2285742925881889,0.0,0.0,0.0,1.0,0.0
523489,25.513136262069136,0.1385949790353998,2.6492050386565897,1.0,0.0,0.0,1.0,0.0
209752,3.376907354811081,0.8380532157492394,0.6750597526199171,1.0,1.0,0.0,0.0,0.0
97333,29.36020622858969,12.765254251163194,0.787079879460653,1.0,0.0,0.0,1.0,0.0
504822,3.3476049883486825,0.5500075079448368,0.6289274379158515,1.0,0.0,0.0,0.0,0.0
543222,7.893027355483612,0.2410671915532034,0.5144541284817882,1.0,0.0,0.0,1.0,0.0
7704,8.506104165163375,0.1126905154446031,2.064372684589104,1.0,0.0,0.0,1.0,0.0
780231,0.4877944917029114,0.1338136729066808,3.208227233130712,0.0,0.0,1.0,1.0,0.0
639909,1.6797083811861877,0.5478720741128611,1.1845973982453428,0.0,1.0,0.0,0.0,0.0
102307,49.372485057103454,0.0909586627474958,3.013606554928026,1.0,1.0,0.0,1.0,0.0
859167,14.094628282745692,0.1120676918020322,1.418520435825686,1.0,1.0,0.0,1.0,0.0
156569,2.492507719684461,2.973185101180803,0.4437972675086553,1.0,0.0,0.0,1.0,0.0
43103,13.565305419175578,0.3266131842887576,0.2801459072852621,1.0,0.0,0.0,0.0,0.0
421804,34.067200529149915,1.2120380389852656,2.2072269760670444,1.0,1.0,0.0,1.0,0.0
404260,2.246493547648841,0.240176552335596,3.681985899011655,1.0,0.0,0.0,1.0,0.0
135747,34.95480714547533,0.1436327550399191,0.6880727981462618,1.0,1.0,0.0,1.0,0.0
807936,1.2109761340808265,8.825721724775784,0.840757554005286,0.0,0.0,0.0,1.0,0.0
348909,2.432783765203031,3.258472441191599,1.301031764060915,1.0,1.0,0.0,1.0,0.0
946707,0.7242006790473575,0.9185330791422216,1.6750019988095537,0.0,1.0,0.0,1.0,0.0
650721,19.002845814945367,1.4402120069377065,1.28197390870448,1.0,1.0,1.0,0.0,0.0
511702,3.244224495789238,0.3971542477046417,0.3138121963600289,1.0,1.0,0.0,1.0,0.0
277229,25.15112309237658,11.301981402497516,2.023694663779644,1.0,0.0,0.0,0.0,0.0
748964,208.9928722011904,0.5645124497819204,3.2077940416757262,1.0,0.0,0.0,0.0,0.0
557538,20.61138933675102,18.47334398341973,3.7240269667693497,1.0,0.0,0.0,1.0,0.0
9665,3.4945749559069883,1.3620409436307128,0.7795071363367141,1.0,0.0,0.0,1.0,0.0
285097,17.35435517902962,1.7891650031828683,0.0837799318357597,1.0,0.0,0.0,0.0,0.0
514272,6.2759711742593804,0.05057439364093,1.80512301843849,1.0,0.0,0.0,1.0,0.0
241589,53.735306578094615,3.771472718285749,0.5899324668856981,1.0,1.0,0.0,1.0,0.0
637403,100.1840213377494,2.963452081460229,0.994039431095861,1.0,0.0,0.0,1.0,1.0
722744,2.838319139123996,0.9830629290407326,1.6157020784671925,1.0,0.0,0.0,1.0,0.0
642984,1.950709718713708,0.685686290194988,3.6355544368419217,1.0,0.0,0.0,1.0,0.0
433292,35.68215352095797,0.8803421835613784,0.5206393216469554,1.0,1.0,0.0,1.0,0.0
234743,10.07510469745979,0.1621237169659573,1.0177955445692777,1.0,0.0,0.0,1.0,0.0
247628,7.7391577287878,3.0934816544318724,1.6214218276707,1.0,1.0,0.0,0.0,0.0
290387,5.894491130551136,3.559706256415425,0.4183727529155149,1.0,0.0,0.0,0.0,0.0
790078,9.423730414755765,1.4570455806788274,1.3315990272337856,1.0,0.0,0.0,1.0,0.0
4134,2.682819093416055,11.1518082003303,0.8363857500532668,1.0,0.0,0.0,1.0,0.0
529957,5.438712365408351,0.2588628665976497,2.1447182069467075,1.0,1.0,0.0,1.0,0.0
235576,9.096147157326469,0.4115337649435218,1.4937620359228598,1.0,0.0,0.0,0.0,0.0
942055,4.979581841212975,1.678851455598918,1.7501740703032709,1.0,0.0,0.0,0.0,0.0
264402,60.57811316186639,34.439471927579305,3.4592251652691504,1.0,0.0,0.0,1.0,0.0
412418,8.187252494377264,0.4178702351736846,0.3704056984112005,1.0,0.0,0.0,1.0,0.0
